i_factor,sample,blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName
16,sample-1,20296473,1720860287,0x6cb534f02df9f47bd1c34124ba2fe2cee8abd1704d9204bf68ee72675ac2c721,227853,0x8bdf19fc3ed3a1899c8f377a5390b26e7e1042fdf8b2e9afb72cda7263804c95,114,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54415,1728974300,0,1,0x095ea7b30000000000000000000000006131b5fae19ea4f9d964eac0408e4408b66337b500000000000000000000000000000000000000000052195b1f63cd75e5c2320e,,11511815,53619,546143,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20290044,1720782767,0x49d535cb621a5aaaa36dadc4feb4f7bf919a51b413dfb3a20038e48dccf9d811,36,0x256b2605138ace38df6a767d4ab570df2fa2d2da9894157bf487b5756fb24b43,169,0x452c4a074f2c9e7c7a3dee857bb79ee24e16537c,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99885,2399601368,0,1,0xa9059cbb0000000000000000000000005f9f29ad1f7af1d8c189e43fa7e229c952b1d3ff00000000000000000000000000000000000000000000dbb027e0951c24636b23,,21174908,60968,552572,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20285520,1720728047,0x136a4f6027f6d92030ed18cda81fd7a5cbac0012e4ea44197c185390ecff47cd,45,0x540730227a33cdb493418fb8e3344f0fe9666c368ad5a2c9d14fa0eacc5ab47a,89,0x99cd0bd70cb06ad93b562bbfa9203fe37c87cfa6,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,73235,4794150038,0,1,0xa9059cbb000000000000000000000000a6db41ff00689de6c545e65f8522386f6c171b1e00000000000000000000000000000000000000000000dd6637757737db474373,,14031754,60956,557096,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20254137,1720349315,0x1ba51bcefb562f14c39d75b20fea6c04d83d3b40534963c79c94c495a2dcab2c,92,0x42d02406f047f0a24522bfe3e3239016183976d9c35d8b1aecea22cb8b2c2265,30,0xdeda7f5a79844a274135fcee4001b88ca46e2b7e,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66520,1799435868,0,1,0xa9059cbb000000000000000000000000deda7f5a79844a274135fcee4001b88ca46e2b7e000000000000000000000000000000000000000000000ecdb06effe2b85a85f7,,5485766,41068,588479,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20251564,1720318247,0x66bd7dbf2d70bc87ea99388a6073dfecc06b77ebd001b6531f3ca2fc28ded33c,18,0xf49de4f085adfd14ae46722ce95fb9b5fdfdf55dae91507a74dc2c2b14c901d3,42,0x6a61ab17a7d38639fd402e71def10892ac5600a9,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54607,1736105959,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4972682,53811,591052,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20250702,1720307867,0x96f8828808e128076d77d744ad3486326c64d11522b6d085729abf8de7e771bd,6,0x492be4c54dddd83a2e22eaa9c750988a2199ca1dc50faaf281ec793ebcd7ab43,93,0x8cd527d4e6193bf31cbcc3d2081b579f5e865546,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54207,1480982888,0,1,0xa9059cbb0000000000000000000000009a77aac7fd83a0337dfb658a610fa909da5704f9000000000000000000000000000000000000000000005d29853c223153e80000,,26754175,43844,591914,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20250681,1720307615,0x9242c57910cf23aa24d12a938b04b248894ea04f8f822212113342e9e206fdd6,5,0x49519327476dd85e6a3a8040084fe00a3391a85b0456f269376ae65be1328f09,121,0x8cd527d4e6193bf31cbcc3d2081b579f5e865546,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,53934,1321055782,0,1,0xa9059cbb0000000000000000000000009a77aac7fd83a0337dfb658a610fa909da5704f90000000000000000000000000000000000000000000021293fb162f0547c0000,,10032055,48644,591935,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20250664,1720307411,0x7617b1bef0823de836fa08cdbddb67db3ab37fb416754287e140078e2bd91072,34,0xc91af4ec25cfac7aded31765ef8bf6f7ffe54466c71087ec0ff1dce5f78b335c,101,0x9a77aac7fd83a0337dfb658a610fa909da5704f9,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,73528,1397392683,0,1,0xa9059cbb0000000000000000000000008cd527d4e6193bf31cbcc3d2081b579f5e865546000000000000000000000000000000000000000000000878678326eac9000000,,7257356,48632,591952,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20246536,1720257659,0xb0df095e10b487c2b111b72684e208be931cdf2229d903b707b96f59ff640bf0,1,0xf5fa083c1eb0633eead21059de1e703efb70e7e5d59219740c7121b7bd3cf405,55,0x8f2034f23a9d145573f071900d93ac037b357abf,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,4154153911,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe0000000000000000000000000000000000000000003e09de2596099e2b000000,,4325991,43844,596080,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20246189,1720253447,0xd259c536f636a59358503a2d83fe58d1284a8b0b43c6f278396140420fd64478,73,0x547bf7055eecdca475409e976fedfa2f2b74332147868e244e31a16c8243363e,77,0xe137688071e3372b39a425b2e5c80f36a2be554e,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99882,2433354679,0,1,0xa9059cbb0000000000000000000000008f2034f23a9d145573f071900d93ac037b357abf0000000000000000000000000000000000000000003e09de2596099e2b000000,,15392686,65744,596427,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20239104,1720168007,0xe0799300cd47bfd3b196893ff1694969eba40b507ffdeafee545cbaa82e5fe23,12,0xc5543a63f1e9c2ed0e711bd2163de28ff26d1cd5cf66bcd5e59d09873eee0695,43,0x47e5b0c7e02b8afa0612429685a1b4505dcaffd9,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65602,15896171948,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,4884179,53871,603512,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20238662,1720162679,0x6ada972d791b9e3741b7d3329ea97b10548e45d82d2c0340b7444a0ce07d2b5e,17,0x6f88ea10508e42792237acbe0214e97af523363382e93ec78ee4943528782b26,82,0x9e363a6557e0097b3aefd9e44955d275e1f83139,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,44562,22894022688,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,9325384,36771,603954,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20238576,1720161647,0x5f81db1657330fd67c1f8658d97054c230f1b480b3e8212aecf08e6c1eb0f3f5,15,0xd88c59fbf053bee74a878bc4677773268d1d781f775693f2ff613ebf4e2adcc0,43,0x9e363a6557e0097b3aefd9e44955d275e1f83139,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54379,16467422515,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353c000000000000000000000000000000000000000000000accb72d9e6b59e00000,,12353412,53583,604040,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20236699,1720139027,0xbc5cbd51b4fe32b8e447af27fb9fa504820ca6b24f510265c0ee1e5ffe4d0a3d,17,0x7ed0201211904cb00721b924064dbc0ca61efb50226c494d08d5572634a33ed9,74,0x5c44192adf168463e5bd2aa1dc670e19b4ff9d3b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99882,8754373735,0,1,0xa9059cbb0000000000000000000000008cd527d4e6193bf31cbcc3d2081b579f5e8655460000000000000000000000000000000000000000000075da5d6a5e36df640000,,11152318,65744,605917,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20217107,1719902483,0x83d3b53defe3ff4a77ee56bd9118ea02abf71a256e4e43ab0b0b042dddf5c8d5,268,0x40183c492af1577ba3cda8c58a941f65b484a9cd8e743883c3a58d2baa2f341d,190,0x87344e617317ef00ab934c8f3d32f08b15ba4a86,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65602,2372972347,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,23815981,53871,625509,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20216676,1719897263,0x4acffaa8e51566b39b71892d3a8a948f535ff2162973e765e65de68abfd3e7ea,814,0x527d0ce9d2a6d8b44567b99861cd0894626dc3611fb59e28fba386c9c4274535,24,0xa8032df262bf58755c74b2e027a4222b1c26ce31,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,76564,4471977604,0,1,0xa9059cbb00000000000000000000000087344e617317ef00ab934c8f3d32f08b15ba4a86000000000000000000000000000000000000000000005628105c0bdf53db09b3,,1039543,60956,625940,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20201612,1719715643,0x316725a6b11eb25f0a45d34b2ef307f4f441ec40bb30f0814657a67c94c4cd97,270,0xc4611418fe01851ed767a424d966808bdb6a20307a0edc3e3d658839eed7eb79,116,0x6d78fdfcbc8c80e2eb677b6f66384614a49af9b5,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,46111,1525949859,0,1,0x095ea7b3000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff0000000000000000000000000000000000000000000000000000000000000000,,13835781,31587,641004,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20167418,1719303083,0x1ea77c0b063e65a5f652d9b898f00ec5af30ed80d814fc711e0c2de689e119d2,683,0x094596c5ee2560e11f82629b0e7b478387d30d562050e55e26d3ed7fed75a372,120,0x1a10b109ff49cca2af8bdc356f0bcf794c7a8cb9,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54607,5316810538,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,9311604,53811,675198,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20160008,1719213551,0xd2a9ad6e354f7ab72343e824fa063ed9487c940472b92adc89de360ba2afd472,261,0x9588be39ed54b9400cb5eb27752a894410e4f1289542c4b41c70662d32cba841,132,0x87344e617317ef00ab934c8f3d32f08b15ba4a86,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,83237,2267964462,0,1,0xa9059cbb000000000000000000000000a8032df262bf58755c74b2e027a4222b1c26ce31000000000000000000000000000000000000000000005628105c0bdf53db09b3,,14392414,60968,682608,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20159996,1719213407,0xfdbcf043ddaf01a7046be80db231e6adb2b081449111012d5e14ce186d120174,771,0xac18db303ec0cb35d602eccc82293d21082e570357d3f0f7d58e03d91ed4735b,46,0xa8032df262bf58755c74b2e027a4222b1c26ce31,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,76564,4218120716,0,1,0xa9059cbb00000000000000000000000087344e617317ef00ab934c8f3d32f08b15ba4a86000000000000000000000000000000000000000000005628105c0bdf53db09b3,,6407310,60956,682620,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20158502,1719195335,0xc3a6b20c15a8a8c0045ab92851414b680266dacc2840a0486b826b99be8b6227,193,0x9dc8c58685a118603e06c13008825820e5ab5fb7824960d00e30323b1770fd95,276,0xd551f4d3904b9b71a70c5f6a4072fef43590cec5,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,63353,1645144604,0,1,0x095ea7b3000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff0000000000000000000000000000000000000000000047a6f9fec88c4f1f0641,,21110239,53607,684114,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20155913,1719164087,0x586c1021c98a964add06f7aeec2098928802fb728bbe08f40ad75c2b65f0ba6b,0,0xff97e659678ced1722556e19f0be54bba337c2da9c716c3c790c6ec8a353ba54,50,0x907d56e5356a858c45cd7b59a8fe8cf2dffe9696,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81605,3420707526,0,1,0x095ea7b3000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff0000000000000000000000000000000000000000000047fae366feac5495e7ee,,5958411,53607,686703,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20155808,1719162827,0x3ab3c2e6cba740ac42ef5e5418d664e6aaa2c628d6572900bf76082050f3a280,183,0x2bf6a8b60fdf4f25b14cd95afbccde634b32ea94dce29cf7126456c442b87456,96,0x85af625272d160c3dd9d9cdc212a9161086e567b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99885,4674938949,0,1,0xa9059cbb000000000000000000000000907d56e5356a858c45cd7b59a8fe8cf2dffe96960000000000000000000000000000000000000000000047fae366feac5495e7ee,,6056920,60968,686808,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20133416,1718892251,0x78f4ea355b6b226e890269b6212498e111c5773f9f74ce02045f89ab4719d00d,186,0x6af4020986c2ae2b637e92dfc9f432a584b031b9ebe870009b813edcb9aa091c,147,0x3f1b8b1a5d9f1fdc4729570d6ae80f006a632a54,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54415,16429098736,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353c000000000000000000000000000000000000000000032a870a3df5b11ad7bc3a,,13024235,53619,709200,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20127490,1718820683,0x213e7893bb1d0106926e88f42621b5861d5780d2de2eec416ff1a44a9830fae7,11,0x8e3d32d604fbd50d9560445c52f722163e450ab0f4d077c6ee2eb4922b8e720a,29,0xc2f9a1cbed90a9671cbdc8fef8acb7e0104f3820,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99885,17494633866,0,1,0xa9059cbb00000000000000000000000012294274f91e793e5682f70d3a7f66f6738d99d000000000000000000000000000000000000000000000660a45a9af960b9a2f17,,4237413,60968,715126,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20099245,1718479247,0x32fc6dfc6e6c6f0c4f18251c3cfc1986dd8b8719fb6986df7cc472dc74159993,1,0x1b6c6fe2c6235b80dfa293d0c764ab486d7b636a39ee1aaf7fe410f8146f09e9,93,0xc8c62f7b70743fd2176aaeb8f8b2b6e956895988,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99430,3770384432,0,1,0xa9059cbb000000000000000000000000deb86347067f0afc6be5e467fc71aa5aa33a75a7000000000000000000000000000000000000000000000013033ebb3bbd04d400,,10248218,60944,743371,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20093135,1718405351,0x924fa7dba5934918d981ef83aedafcfbf3202761a0b3e65a45c8dc36d01640bb,14,0x8c1110b2a8c71296b25a8bd68581172f7a4a7cb94f894b75a78c38ecc943cd73,98,0x5c44192adf168463e5bd2aa1dc670e19b4ff9d3b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65607,5350658150,0,1,0x095ea7b300000000000000000000000046a15b0b27311cedf172ab29e4f4766fbe7f43640000000000000000000000000000000000000000000105e0571d71bce0900000,,5556767,53595,749481,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20089625,1718363051,0xe239e6847c5074896a3e44426be7a6c2593763519c9009e62382104621b4ced3,13,0x5d5b9be05d814f9692e4f87e662ff6457d9b77064695def20f9959edd6fb006b,194,0x5c44192adf168463e5bd2aa1dc670e19b4ff9d3b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66484,5988136203,0,1,0xa9059cbb0000000000000000000000005c44192adf168463e5bd2aa1dc670e19b4ff9d3b000000000000000000000000000000000000000000001cbb1e7e8325b9380000,,16346290,41044,752991,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20079222,1718237255,0x219ddecc3559cf3c81dab82dfc3793bc4afef5ec3f6ec1561544ddf35ba0836e,52,0x5ae432c1d85eab7dab8f948af3e94ae927629c77cebcfd23bf06f6a0604643e6,156,0x0f7634a298b97e1cb5521ad6ecdfa492088fb955,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,63353,8877618087,0,1,0x095ea7b30000000000000000000000001111111254eeb25477b68fb85ed929f73a96058200000000000000000000000000000000000000000000c25ac178342bd86ad938,,12828242,53607,763394,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20075087,1718187323,0x53faed9e6174185fe936059d0a60b1b9a68be2eabfde4d488b30bb5acd06c078,4926,0x98cd978ade02b1e008fc854f7db201c698319f8297c83823c2e134066d663d42,114,0x3c436998198e7a6659383a337bdf0a4f89171bac,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99885,42336539244,0,1,0xa9059cbb000000000000000000000000d876ef8947f320a8feb91b4f26931e7a2ee50c08000000000000000000000000000000000000000000006af64bf7d450d27f317c,,4908317,60968,767529,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20071771,1718147315,0x00a6e68f52bfe684803ad4a478120348dcc330fc3d99115ec1e66ce29e50c8b6,0,0xa8e696698e32cba514e998a8ebb4ed9e13349da4a89a21eb8bdb173c360d15c0,22,0xbd8f91f83471eb7b50e3996ae2b0ab5cd52ea1c1,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54379,10381035008,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353c00000000000000000000000000000000000000000000012a27d53bc048700000,,4090081,53583,770845,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20071746,1718147015,0x449e6287e4fc57010bb7faacafc30d6cfff6036eedc42bd384f010ea0d72798a,31,0x9a15c070c16fd54b9754879139da31310325ba4c355dab5bfedd0b9db1a091a9,93,0x9a77aac7fd83a0337dfb658a610fa909da5704f9,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99882,9236274175,0,1,0xa9059cbb000000000000000000000000bd8f91f83471eb7b50e3996ae2b0ab5cd52ea1c100000000000000000000000000000000000000000000043c33c1937564800000,,8535387,65744,770870,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20069624,1718121419,0xbf23357f5504364f0ad2fc623175f30a6deef1bba4869d2e3a8a69e7d4bca388,12,0xd06acb683c613db10cfe67bb9578248ee6014e2dd306ef1941202173c3733a1c,123,0x5c44192adf168463e5bd2aa1dc670e19b4ff9d3b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66540,37350756773,0,1,0xa9059cbb0000000000000000000000005c44192adf168463e5bd2aa1dc670e19b4ff9d3b000000000000000000000000000000000000000000025064285ec2a4981ca1d7,,9104390,41080,772992,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20055905,1717955867,0xacc156b6b730f55c6e51028b80a5bffd0d3062805e76df8e1316c206102ba4dd,12,0x32a2635fdd1518c7238f34afe49df4abec160c72f38091380ed7d40d885de698,156,0xe099172c228ac40134662a091c38fb5c76ec0d7a,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,83237,7466809210,0,1,0xa9059cbb000000000000000000000000286b411abd2e7c7b21407e133b0acde6c7562a5c0000000000000000000000000000000000000000000010f6db672c1811f87457,,16448869,60968,786711,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20053646,1717928603,0x379b2a9d58f9a208c147d2dd5d9499c322ec1c26368fa59906c8476b25e7928c,75,0xebed5fafc08312efabf684e7e5110fd3e747bd48c28f55d6b8bf9bbd19bf7a33,276,0xc4efcd7973f0c14f747812fa02d721802f4d9687,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,83237,3208096896,0,1,0xa9059cbb000000000000000000000000e13dcd42fd6f82b8395595c17355dfe1856cbe960000000000000000000000000000000000000000000011b8ad5921c91f7e0418,,27737986,60968,788970,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20044353,1717816427,0x1c39e0aaa44eaecf1bc5a44a0d46d16db9bb2ad1ecf2d1290e83281861943ea2,73,0x82abf080f3ce0635c7cc71039743ba01c9e460e5b965362d2a48b1cf036b06e6,68,0x1dcbd549f1cc56082b8683587bbcc7b76da0fd52,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66576,6195452381,0,1,0xa9059cbb0000000000000000000000006a61ab17a7d38639fd402e71def10892ac5600a9000000000000000000000000000000000000000000002bcee9739925deb50000,,7971216,65732,798263,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20044316,1717815983,0xf2da8b6c5e9adab407422abd3298c20d67b49ce75742dbf58bcd1792ecac7d39,72,0x0dfa0dfbfe81f6ac03a59d5573e6706eb2d81a12237ed4d295b10efe08c144c1,77,0x1dcbd549f1cc56082b8683587bbcc7b76da0fd52,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54607,6663107729,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,26845999,53811,798300,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,20040263,1717767071,0xc8ffe5970d39a3197147c72d8f11fa46d8d18f1b64145500290d59c059602c2b,11,0x7fe998f6d9d499166fb710db7d779bb51fd87c4b7951d0be216dcc6d01017a4b,127,0x5c44192adf168463e5bd2aa1dc670e19b4ff9d3b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66484,16415266975,0,1,0xa9059cbb0000000000000000000000005c44192adf168463e5bd2aa1dc670e19b4ff9d3b00000000000000000000000000000000000000000000029d2b69a6af5de00000,,10903056,41044,802353,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20027827,1717617011,0xdf4630279c52eee3ac9abddb2d6afd924e43fee3a1e2c0b144985d5c0d879ddb,17,0xd323d289bd085294e14469e194eea8842b5a05a57f7eff85258fecaf045a6e43,147,0xbac06dd506c3a9fccd04afbe54f0b8601f6ca3eb,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,73249,30226252846,0,1,0xa9059cbb00000000000000000000000089dc48b04ec2c30cf1813ba9c4c3b7d0e25819d300000000000000000000000000000000000000000000743b7e7862033ab3bdf0,,12387799,60968,814789,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20016797,1717484063,0x93976bdd713e0a88be189e44466e7beaba52dd718e441077e92845bdabf1ef13,10,0xce2d2b8a565de82efd1a42f20d6ed277916299f57d4e731ed9c918cbab90dfeb,132,0x5c44192adf168463e5bd2aa1dc670e19b4ff9d3b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66484,5784376575,0,1,0xa9059cbb0000000000000000000000005c44192adf168463e5bd2aa1dc670e19b4ff9d3b00000000000000000000000000000000000000000000152d02c7e14af6800000,,10053244,41044,825819,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20011662,1717422119,0xba73be2cab905aa3c98afe06e482a5a1a52e5ff84ec02d858bdefafe1797f61b,42,0x8473308d83cad3a04f156360a16149e28f77f2de8e38a72925c8bc63c798d240,85,0x555b96ff37ace7d91d6a28bcd9b5b836ec6b7a35,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,66588,19762527966,0,1,0xa9059cbb000000000000000000000000127d951765a0b8407d739d989191abf60b7a5fe40000000000000000000000000000000000000000000043e5631ad57438180000,,9567793,65744,830954,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,20008195,1717380287,0x7f415c8291b0812af6de0277c695dabab1e06856770ff353a47c7868f0483031,24,0x480db4b673737d895e98f0bfac46ffeaf26e0189435c912cff6e3628b7a7ae6e,72,0xe80e1e7db243cc3d21f09e332d50440f6ad98c0c,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,83237,15165185044,0,1,0xa9059cbb00000000000000000000000087e271744f3011b18758347940c86b3cdffca7d80000000000000000000000000000000000000000000048dc24af9cbcbded4aa2,,10462175,60968,834421,0xa9059cbb,"transfer(address _to, uint256 _value)"
16,sample-1,19984079,1717089311,0xbf14a436e840dba87725da500cda72cda04ce262546de5c69f5b05cb55554d6c,23,0xdabad780dfcd05a93f9afbb950bc9b4b0408231eadca683238d416bbd42401f9,160,0x03a6b768ec961a977f42887c7572cdc741294b6f,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,46111,13820158112,0,1,0x095ea7b3000000000000000000000000def1c0ded9bec7f1a1670819833240f027b25eff0000000000000000000000000000000000000000000000000000000000000000,,13720248,31587,858537,0x095ea7b3,"approve(address _spender, uint256 _value)"
16,sample-1,19980498,1717045979,0x966cfce92c9c21761c911d8b49c5be815407e7215d9b3175024c1c23387b9894,1,0xba93fdd7f450366c60b4e60df52b04da85107a6038f1ded0bc58d1799372d6e6,261,0x9a827e4ab7875e9bbdf30a5921147df1e4add394,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65602,5827924760,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,29973467,53871,862118,0x095ea7b3,"approve(address _spender, uint256 _value)"
